,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
171,172.0,HARYANA,FARIDABAD,5364,5363,2681,0,2682,1718,1849,1718,1849,403,1712,1842,78,2,961,24561,751,17430,0,0,76,8962,41991,27,0,80,53,80,53,382,61,7632,7424,208,7687750,27,27,0,16808,8749,3706,4542,3500,1996,1774,2553,2529,4727,4500,3415,30390,511,629,458,173,78,134,51,65,97,221,48,163,265,225,192,212,998,139,52,65,110,304,48,176,286,245,206,226,1001,134,51,65,97,221,48,157,265,225,185,203,998,2305,693,1449,1811,3667,972,2632,5958,5096,2990,4078,10340
172,173.0,HARYANA,FATEHABAD,44233,44199,28841,1,15357,30682,55373,30681,55372,15923,30149,53847,1749,24,9266,365271,20883,886191,0,0,79,576665,1251462,1294,0,2197,513,2197,513,19178130,1838,81091,71413,9678,211420367,51,39,12,34189,30050,72066,99615,116303,124287,124455,120666,113450,275510,170400,4660,1195063,12544,16850,14398,7159,4324,4597,4550,9482,9415,12662,10951,6069,2769,7249,11654,12610,15826,6674,6441,13503,13170,17832,15709,8251,3567,10313,17532,18214,23126,4592,4523,9465,9399,12661,10944,5921,2680,7017,10820,11759,14290,59001,52159,109390,106255,146587,138323,65190,26226,82342,149292,144862,171835
173,174.0,HARYANA,GURUGRAM,5572,5561,3167,0,2394,1646,1858,1646,1858,791,1646,1858,155,0,801,38512,845,34985,0,0,5,23866,73497,75,0,140,87,140,87,755,141,8053,7723,330,13751618,0,0,0,0,1320,3994,5695,5305,7706,5827,5439,7887,14794,14800,730,69739,414,631,529,200,84,296,227,234,226,310,405,384,374,387,446,545,335,311,243,240,240,319,440,409,403,413,502,613,364,296,227,234,226,310,405,384,374,387,446,567,335,4812,4074,4218,5010,5581,7337,6058,6863,6117,7832,10349,5246
174,175.0,HARYANA,HISAR,82258,82162,51521,27,30614,56628,122585,56620,122554,48215,54232,113235,5547,62,18245,887498,35985,1801623,2,79,109,1181666,2689200,3790,0,5197,3107,5197,3107,999513,6772,84583,29689,54894,449420849,933,327,606,4138329,48506,108534,139158,171055,191977,210902,215499,239568,801120,317500,245381,2602866,33636,35563,35418,11256,6240,9197,13576,16061,17298,14166,15881,12552,13419,17534,24630,26215,28735,15665,22213,26873,28292,22617,26061,20497,23008,29787,43678,47943,52162,9149,13516,15957,17162,14001,15347,11252,10528,13333,21244,22047,23657,148407,196020,236370,255847,182773,210151,133481,126545,157940,312626,350368,378672
175,176.0,HARYANA,JHAJJAR,29950,29950,14633,1,15316,9021,19332,9021,19332,3417,8980,19268,890,4,4858,261053,4122,189541,0,0,19,198868,450594,289,0,927,527,927,527,2376,465,35764,25887,9877,75698193,1838,1033,805,4471336,5237,17499,36503,20484,37598,47415,30913,40290,125493,85100,4062,436812,4676,5582,5472,2867,729,304,607,1119,1469,1007,1431,1885,1309,1576,1725,1839,2797,519,851,2290,2806,2052,2483,3630,2470,2747,3148,3466,5424,304,607,1119,1655,1118,1491,1932,1366,1680,1886,1796,3128,8015,7909,32383,40098,28920,35566,53017,34285,40677,45004,46318,78402
176,177.0,HARYANA,JIND,34168,34163,20471,0,13692,14289,25008,14289,25008,2059,11997,20115,713,26,4666,184938,7331,298925,0,0,11,170355,483863,435,0,940,218,940,222,13544584,890,29865,15803,14062,88438281,0,0,0,0,13365,30567,42340,43899,48746,46922,41428,45254,98288,38300,34754,458427,5101,7869,7256,3263,1506,2224,3660,6059,3898,2812,2282,3052,2746,3936,5370,6286,6449,3529,5346,9418,5850,4220,3498,4414,3814,5357,7594,9381,9907,1570,2767,4755,2972,1585,1621,2211,1989,2712,4106,4579,5060,24282,40482,83082,40866,20004,21955,24256,25716,30205,52474,57832,62709
177,178.0,HARYANA,KAITHAL,25684,25684,11769,0,13915,9081,12368,9081,12368,2398,9081,12368,147,2,4315,115294,4766,114695,0,0,25,82633,229989,44,0,441,242,441,242,2310,550,17895,16338,1557,30710700,4780,4600,180,5633969,18078,35237,38375,24459,22517,18411,14841,11513,31729,11200,3629,196486,2567,3592,3556,1681,972,229,630,4020,2239,880,1845,1224,1462,1326,1058,1063,1107,265,815,5277,2927,1222,2290,1549,1899,1616,1308,1378,1316,229,630,4020,2238,888,1918,1251,1462,1326,1057,1063,1107,3783,6189,51310,25966,13505,25153,17161,21567,20323,16559,14977,13496
178,179.0,HARYANA,KARNAL,39128,39094,20548,0,18546,19557,29556,19557,29556,7785,19491,29322,1311,9,8984,395415,10507,403613,0,0,24,406549,799028,600,0,1548,818,1548,818,4359,1258,45006,37041,7965,144469375,0,0,0,0,19240,50437,76202,72829,71634,75536,68832,71508,161599,128100,3111,758275,6086,8676,8651,4019,1899,791,6448,7462,7027,4982,4205,4360,3060,4241,3983,4818,4956,984,8442,10241,8998,6294,5321,5593,3845,5458,4955,5994,6491,814,6434,7977,7151,4986,4195,4373,3167,4331,3986,4800,4762,11016,93742,125882,100094,61478,55173,60971,43099,57483,58084,65541,66465
179,180.0,HARYANA,KURUKSHETRA,27106,27027,11337,1,15689,9595,18375,9595,18375,3415,9384,17656,694,7,5330,227202,4054,163802,0,0,63,166746,391004,271,0,755,361,755,361,252128,519,27734,17823,9911,61791297,3572,1809,1763,5903608,8342,25137,38073,30238,34463,42518,28115,31065,81699,30300,41054,370807,4136,5230,5158,2025,1225,1314,1350,2440,1130,989,664,1044,1951,2782,3473,1886,1474,2267,2103,3994,1747,1610,1063,1654,3231,4456,6047,3297,2718,1249,1382,2568,1177,999,631,994,1921,2764,3431,1759,1201,23299,21581,56193,22137,20391,11486,17570,39759,49566,68723,35033,25266
180,181.0,HARYANA,MAHENDRAGARH,66778,66693,17211,0,49482,17269,22758,17269,22758,2356,17221,22679,761,40,13620,599242,3601,152420,0,0,19,216369,751662,158,0,1435,825,1436,825,206668,2626,34625,31187,3438,97743486,205,198,7,93590,6906,53561,90614,42480,67964,85350,75240,56139,194292,27300,51816,699440,3097,9644,6716,2569,706,1357,1851,1660,2242,2328,2465,3180,4973,5149,5110,5199,3420,1550,2228,1999,2776,2975,3074,3769,5974,6162,6075,6475,4159,1355,1848,1691,2240,2326,2433,3139,4974,5152,5040,5153,3399,26984,35969,33230,43954,44945,50330,59120,87718,104536,103731,104879,56266
181,182.0,HARYANA,MEWAT,37244,37223,4792,0,32431,8907,18705,8907,18705,4262,8861,18603,984,5,7812,491885,1049,65014,0,0,10,242736,556899,132,0,976,587,981,587,2663,801,18465,6679,11786,50227227,9788,4380,5408,33336376,1045,6326,20973,28306,59879,56256,31809,78990,174420,83800,15095,553850,4798,6344,5112,1888,463,1781,1245,602,467,459,889,1323,1633,1303,1351,1670,775,3351,2291,1106,918,846,1858,2800,3301,2652,2754,3320,1587,1768,1547,703,517,508,891,1385,1734,1535,1361,1746,841,77206,61580,27774,22318,20381,34410,52402,60705,54313,53161,59818,32831
182,183.0,HARYANA,PALWAL,20850,20684,6385,0,14299,7161,12480,7161,12480,3633,7143,12430,1005,47,5385,393469,1758,100199,0,0,13,167983,493668,165,0,884,520,884,528,4270085,478,17300,9996,7304,79383092,16,15,1,17763,1899,10255,10882,7844,23253,28143,22243,33122,255359,96000,4668,487658,3072,3944,3335,1664,415,1979,1332,848,1164,1059,830,786,717,1161,1154,1149,442,3251,2325,1407,1810,1582,1229,1180,992,1744,1846,1818,861,1972,2322,1421,1646,1451,1196,1221,847,1236,1261,1190,643,74195,83118,45954,46400,37138,31816,28639,24015,33386,35086,31516,22405
183,184.0,HARYANA,PANCHKULA,12578,12578,3970,0,8608,5924,7592,5924,7592,4047,5832,7443,363,2,4437,191843,1395,64713,0,0,28,34697,256556,111,0,438,223,442,224,30854,720,11516,10811,705,36454572,1237,1198,39,3622708,3039,13298,27527,24162,30608,30908,21478,22676,46094,20400,16366,248361,1653,2458,1953,947,574,667,374,743,731,682,897,806,765,1293,3191,3825,3615,744,429,854,828,750,981,906,840,1475,3816,4601,4259,667,405,776,823,740,971,816,807,1289,3067,3714,3464,10115,6126,10505,13372,10725,14929,10529,9139,17697,43143,57488,52788
184,185.0,HARYANA,PANIPAT,17171,17171,8743,0,8428,6404,11869,6404,11869,1105,6359,11757,586,11,3136,144766,3223,135697,0,0,39,117367,280463,246,0,545,326,545,326,2849,678,17230,8069,9161,51915821,193,102,91,640575,6022,14610,22435,19831,24546,25907,24047,24881,59584,58600,0,268129,2944,3679,3158,1477,577,1684,1571,1785,1657,1479,1113,1304,1081,1192,1380,1350,1034,2571,2563,2933,2773,2255,1709,2156,1668,1778,2052,2023,1646,1683,1571,1796,1715,1498,1106,1277,1079,1222,1399,1378,945,32460,27216,29983,29411,25454,18298,23849,18465,19257,21120,20677,14273
185,186.0,HARYANA,REWARI,30645,30614,15658,0,14956,4884,7064,4884,7064,1494,4880,7053,173,0,2663,101469,2217,72441,0,0,12,67544,173910,55,0,332,181,332,181,565920,355,14255,8893,5362,31448076,8,6,2,10123,4560,15637,24085,17469,22545,16187,10250,12985,32879,16700,613,159553,1320,2303,1951,943,538,342,255,500,710,574,999,955,974,985,1313,1515,1378,475,326,716,1021,749,1279,1292,1347,1260,1741,2058,1862,342,263,491,710,574,998,952,973,975,1313,1513,1376,6372,4440,8781,12057,8999,15491,15382,16723,17007,20628,26507,21523
186,187.0,HARYANA,ROHTAK,14964,14944,8228,1,6715,5859,11301,5859,11301,3059,5852,11267,400,6,2970,140302,2882,131815,0,0,10,103227,272117,220,0,518,295,520,295,424021,414,14626,8678,5948,49540838,33,13,20,0,5202,12308,21541,19654,21274,25316,23742,29918,73154,39700,308,261451,2746,3320,2922,1655,656,481,1278,2228,1831,1798,1362,829,1267,1609,1181,714,684,676,1999,3521,2993,3048,2380,1381,1909,2302,1636,1171,1054,478,1281,2230,1830,1798,1361,825,1243,1602,1180,712,682,7010,25034,42767,36234,35579,26841,12731,19999,24765,17382,13081,10694
187,188.0,HARYANA,SIRSA,92483,92475,52049,0,40426,46160,76326,46156,76312,21841,44242,73057,2025,12,17465,735011,26777,1055729,0,0,51,688341,1790740,1103,0,2847,1470,2847,1499,13459796,4348,101356,90301,11055,245809504,4466,3714,752,15892101,46077,112721,156473,157451,161963,172725,161036,179674,436194,109400,97026,1693418,13300,25329,20348,9660,7205,6932,9561,10011,7487,8120,5665,6693,5508,11143,18252,20649,20438,10096,13973,13637,10601,11786,8104,9198,7583,14848,24522,27662,28072,6866,9536,9956,7470,8095,5679,6239,5196,9994,15969,18573,18240,124998,133308,137310,110819,134774,91419,93028,81137,131843,233633,265761,252710
188,189.0,HARYANA,SONIPAT,32227,32173,15882,4,16287,3877,7645,3877,7645,1210,3845,7581,198,2,1947,88104,1897,69263,1,14,5,59649,157381,71,0,299,179,299,179,5103925,391,10990,9928,1062,10573395,2414,2358,56,2392466,3129,12054,19695,6755,14568,16372,10786,9877,43835,12000,8310,145602,1992,2154,1968,1081,388,382,431,1082,920,403,721,351,277,348,252,411,615,741,791,1884,1810,740,1466,663,412,559,483,674,1007,382,429,1065,931,402,722,379,277,356,252,426,614,8487,11687,26478,26071,10606,19612,9976,5122,7893,7478,9971,14000
189,190.0,HARYANA,YAMUNANAGAR,29817,29814,14043,0,15771,10651,19888,10651,19888,5515,10627,19857,921,1,6230,315100,4397,189443,0,0,147,157214,504543,301,0,968,486,968,486,325869,2230,22566,12309,10257,69359131,0,0,0,0,8846,22859,40228,26675,35787,53673,37118,44890,142365,92000,102,483942,4573,5492,6031,2594,1171,986,1357,1870,1698,1532,1380,2031,1560,2756,3386,2614,3192,1586,2159,2872,2762,2465,2113,3334,2455,4465,5526,4044,5111,986,1357,1869,1702,1550,1389,2031,1565,2755,3383,2599,3102,22192,29195,37775,35505,33533,24500,45962,30342,60339,73543,45844,65813
190,191.0,HIMACHAL PRADESH,BILASPUR,62127,61399,15434,1675,44290,24696,30144,24696,30144,17404,23198,28048,2710,110,16680,884896,5866,315501,652,36179,383,694214,1236576,671,81,1481,691,1481,691,34602390,9500,40745,37266,3479,122713720,683,675,8,1187455,10246,43621,74467,78244,100731,115005,110755,121478,309919,244200,27910,1206709,2854,7711,7363,5304,5139,5605,7117,7327,7020,5709,5710,5452,5449,7255,8882,9882,10091,6149,7929,8200,7823,6336,6216,5938,5966,7951,9721,10928,11411,4874,6170,6221,6079,4719,4906,4184,4431,6340,7516,8613,8826,81613,120036,120730,109012,78414,78882,63370,72549,110490,129943,136265,135272
191,192.0,HIMACHAL PRADESH,CHAMBA,103864,103415,20370,26722,56323,69666,93436,69665,93435,38891,65472,85826,7866,78,35586,2011556,13091,755725,16795,997880,1083,1726648,3765161,1541,2037,4394,1787,4394,1788,34284811,24398,81335,73555,7780,312979075,20287,19902,385,70462179,17935,104888,191896,194903,299035,358959,344091,405039,1052626,634600,161189,3711226,18579,27933,20882,12635,10517,9396,21458,28042,30803,25356,25195,15750,11418,20518,26343,31809,25092,11259,25899,33251,35822,29119,28284,17426,12682,23182,30502,37639,29332,7031,18269,23575,26841,20782,20653,11431,8219,17101,22709,27212,21643,107289,366042,454288,508052,335912,339333,171316,100027,260333,380018,423750,318801
192,193.0,HIMACHAL PRADESH,HAMIRPUR,82894,82591,20637,953,61001,26866,30447,26876,30457,15551,24799,27836,2366,200,16971,843106,7539,395370,289,15348,301,928158,1253824,792,32,1603,799,1603,799,153908254,10734,45120,38983,6137,142888718,1045,979,66,1427762,11996,45402,85584,93765,117236,133455,123646,127413,278229,225200,11898,1220749,1745,7735,8127,5277,5078,6097,9219,10373,10581,9881,8729,7310,5841,9688,11238,6670,4262,6419,9778,10984,11211,10434,9197,7739,6186,10234,11947,7015,4513,5128,7979,9130,9301,8216,7526,5467,4716,8193,9125,4733,3713,66125,133730,157799,145907,118036,115051,73743,64524,135782,146176,46957,49994
193,194.0,HIMACHAL PRADESH,KANGRA,231933,230196,54721,14381,161094,101216,114063,101177,114017,47551,93512,103686,5241,770,63014,3020437,24476,1163044,6022,277080,958,3149100,4460561,1426,310,5631,2917,5631,2919,132528989,52546,124863,108491,16372,488777154,2267,2152,115,4283935,48380,194541,328077,382848,442860,508792,520602,514633,994182,484700,40946,4332459,7348,30773,32048,20190,16961,20700,38840,44930,33744,29109,34571,27302,18800,20911,39108,54140,52802,21517,40664,47008,35278,30360,36213,28431,19410,21636,40826,56868,55571,16587,32829,37758,28329,22717,28970,20516,14220,16758,32915,47213,47004,192452,503611,560443,348513,254562,379104,244342,161994,193539,398165,591707,632129
194,195.0,HIMACHAL PRADESH,KINNAUR,13784,13784,5279,8463,42,6022,7640,6046,7685,2096,5737,7167,550,15,20,1232,2377,140155,3340,197955,16,255519,339342,212,337,543,126,545,126,57699721,1053,3277,3206,71,16084922,640,598,42,1866260,1240,7903,19583,12513,21759,33616,42548,26626,118380,52100,3074,332592,1433,2076,1736,1124,798,1637,3690,4367,4242,3710,2975,1895,777,8,0,0,0,1792,4175,5032,4900,4147,3243,2072,827,10,0,0,0,1552,3336,4036,3823,3144,2463,1377,545,8,0,0,0,22005,58219,75827,67992,50430,36648,21152,6925,144,0,0,0
195,196.0,HIMACHAL PRADESH,KULLU,88785,88625,27172,2262,59191,40598,55527,40604,55536,12942,39124,53004,1013,32,26405,1145480,12154,506551,565,24889,321,979130,1676920,335,47,2116,706,2117,706,213988456,17370,80076,78361,1715,189012832,2168,2072,96,5205489,13806,101612,175013,160735,206828,232359,204409,159182,321140,89900,11936,1587736,11041,16964,13331,7649,4717,2805,14069,15554,15695,10839,11639,7052,7639,6580,7664,11742,17224,3145,15884,17947,18089,12431,13421,8008,8599,7497,9165,14125,21374,2611,12999,14532,14451,9818,10431,5934,6821,5885,7168,11147,16031,32398,194257,218383,219371,144238,153988,83043,91746,82978,73486,152895,230137
196,197.0,HIMACHAL PRADESH,LAHUL AND SPITI,5978,5978,536,5392,50,3018,4232,3018,4238,651,2996,4181,99,2,40,857,229,7586,2727,107326,23,78944,115769,7,92,171,24,171,24,31216805,2027,1558,1465,93,3284065,600,486,114,877273,1289,10535,17742,4991,14845,15973,9910,7938,22533,8100,1913,107326,856,1067,909,710,634,921,1569,1449,540,227,461,1014,223,13,0,0,0,1061,1963,1887,681,263,551,1201,271,14,0,0,0,883,1591,1449,540,227,460,1011,181,0,0,0,0,11820,32747,28936,10904,4192,7777,16582,2811,0,0,0,0
197,198.0,HIMACHAL PRADESH,MANDI,217231,216803,64411,3010,149382,138136,174724,138136,174722,47016,131569,163988,11705,256,90945,5100004,39138,2131109,1486,72858,1834,5469620,7303971,2949,84,8686,2981,8688,2982,1551830318,30007,198303,188054,10249,750773095,10240,9852,388,36751196,44379,205302,371483,461772,570243,706987,851400,816150,2097199,979200,199856,7139639,26390,48786,39068,26104,23504,33370,70285,74781,62939,46304,48579,30046,31869,49817,54535,63914,6113,36612,80158,85481,71832,52012,53761,32444,34547,53424,58367,69205,6551,29062,63065,67620,55544,38460,41804,22102,25957,42983,45621,54891,3126,396782,1071562,1147957,848848,547834,602293,287596,337692,626452,631968,770262,34725
198,199.0,HIMACHAL PRADESH,SHIMLA,117724,117357,33982,398,82977,55165,77403,55192,77445,16014,53096,73773,1505,93,37448,1620882,15477,671877,171,7008,958,1123737,2299767,416,5,2546,916,2553,919,258607859,13017,67932,64300,3632,170689821,8362,8169,193,17747123,12525,148537,307629,148990,263005,333437,259750,151697,520651,109200,44346,2165244,12109,22774,18867,11706,8468,2865,19486,20393,21154,14253,11057,5084,3281,7799,11516,12877,17254,3638,23723,25221,25502,16756,13152,6225,3901,9221,14261,17448,21779,2272,18140,18846,18839,12505,9242,4314,2716,6700,9839,11897,15960,39501,328663,352258,324523,206391,153437,75372,42106,112166,165970,239015,260365
199,200.0,HIMACHAL PRADESH,SIRMAUR,76925,76656,25600,1465,49591,36641,49871,36638,49866,17222,34721,46729,2915,45,22030,1080958,12210,607938,481,24644,2037,482525,1713540,1122,45,2240,1325,2247,1332,23748130,14919,52685,49131,3554,151733114,2721,2467,254,7125357,14191,75406,152300,121248,163538,195486,152445,166244,378783,243300,50599,1673024,8859,16074,11865,7008,3755,6094,10857,12780,11063,9207,7460,7685,6162,7930,1761,10803,15134,7322,13144,15487,13231,10975,9020,9168,7240,9585,1826,12812,18444,5379,9589,11292,9781,8111,6596,6495,5035,6704,1401,9631,13557,95974,192305,228412,190772,146567,126595,116556,80462,120454,15422,161551,238470
200,201.0,HIMACHAL PRADESH,SOLAN,79832,79649,27670,2417,49562,26096,34366,26113,34390,10112,23523,30483,2320,62,14644,729632,8562,428112,317,13771,775,492120,1171515,874,21,1499,751,1503,752,42494068,10574,45867,43089,2778,117624914,1834,1762,72,5138846,8468,47057,105410,84995,120564,124295,93701,108320,245153,203400,30152,1142273,4498,9628,7680,4678,3947,3387,5550,4725,4117,4698,6378,6732,4394,3567,8907,13970,11718,3943,6347,5437,4847,5567,7643,8041,5111,3989,11658,18095,14158,2782,4180,3437,2974,3441,5069,5216,3277,2574,7378,11671,8895,49002,82869,64776,54628,67433,93572,114536,56570,43749,165300,239997,139083
201,202.0,HIMACHAL PRADESH,UNA,70975,70948,18653,1662,50633,18060,20646,18064,20654,7771,16940,19185,2126,62,10068,507293,6521,349419,351,16200,818,526238,872912,899,26,1134,566,1134,566,85895349,4443,29008,26266,2742,386379801,693,671,22,3071585,9421,30606,55566,62222,75261,77138,75767,86373,187840,210900,1818,851637,1294,4762,5580,3818,3729,5706,6314,6886,6259,4306,3137,2647,2797,5140,6175,7310,6106,6221,6734,7231,6638,4518,3304,2754,2887,5394,6566,7775,6520,5224,5671,6319,5636,3730,2794,2041,2274,4459,5338,6435,5476,80722,93895,114280,98983,53794,40563,26950,31969,72946,84368,92821,81621
202,203.0,JAMMU AND KASHMIR,ANANTNAG,67486,55717,30,3820,51867,34569,76605,34380,76096,8942,33738,74034,1702,21,31394,1582363,10,430,2334,97881,349,505959,1680674,0,56,2105,1660,2111,1667,839059,9782,74081,68437,5644,123892241,2864,1674,1190,8005814,7050,85178,185364,53592,158821,223164,138378,96704,556634,61700,114089,1619146,21230,22073,17796,10140,3060,3464,2110,1765,2301,2531,3390,4214,7761,9692,4976,4987,11030,6690,4127,3821,4793,5382,7270,8292,14510,18646,9325,8842,20270,3260,2051,1640,2173,2365,3095,4496,8081,10602,5268,5049,11363,103896,62240,48695,61940,70163,95148,128388,229120,309591,140861,124557,306075
203,204.0,JAMMU AND KASHMIR,BADGAM,56341,52399,123,1161,51115,30461,40046,30352,39859,15262,29991,39327,1906,41,29461,1351742,46,2204,484,22737,167,97181,1376683,2,44,1620,2016,1634,2019,2110017,6746,48846,46455,2391,124639621,242,240,2,384506,18451,78632,124009,106112,114967,134404,124468,136743,344532,99700,94665,1326214,8875,10919,10964,6009,2561,8558,4759,3120,2922,2718,4464,4575,6614,5508,3595,5747,8105,10258,5504,3531,3416,3176,5380,5479,7623,6446,4331,7064,10625,8432,6254,4490,4041,3209,4878,6045,7969,7175,4488,6243,9280,184362,121129,89121,69206,58170,97644,113043,145050,131469,78385,112598,176506
204,205.0,JAMMU AND KASHMIR,BANDIPORA,30653,25579,52,3053,22474,13313,16720,13114,16449,8205,13043,16330,775,2,11577,581398,18,670,1448,86925,52,85703,668993,2,220,880,829,882,836,3863,2971,31785,31083,702,82943224,5,5,0,14332,4961,22532,53510,53064,66829,61932,57987,72223,196031,19300,60624,656785,3164,5193,5158,2180,635,1558,1689,934,1908,1819,2464,2366,2820,2057,1636,1517,2104,1912,1826,1094,2136,2100,2854,2701,3235,2462,1883,1804,2614,1530,1893,1700,2763,3331,3352,3307,3435,3124,2662,2241,3020,34580,38914,35188,64364,65303,71761,62421,69353,63413,52016,43800,67880
205,206.0,JAMMU AND KASHMIR,BARAMULLA,89077,83112,107,1869,81136,56641,87260,56564,87109,32569,56028,86315,7794,54,54588,3334917,75,6368,1365,101012,396,404679,3442297,35,452,4186,3472,4191,3484,18267,13312,94816,88060,6756,339209697,507,473,34,989359,7784,79106,200448,127655,191059,319408,282104,288396,1140437,207800,598100,3383897,24027,25618,21904,11415,3370,12127,6793,7271,10716,9151,8867,10074,13226,13947,12120,9247,15451,14300,8115,9310,14305,12342,11998,13349,17554,18649,15619,11394,20846,11853,10682,10821,13947,11090,10542,11411,14179,15774,13576,11142,16787,300231,252239,266291,307484,253982,235067,245866,319815,356624,298588,222874,383236
206,207.0,JAMMU AND KASHMIR,DODA,90842,85992,7718,6267,72007,58819,97574,58741,97431,43648,55695,89600,6830,201,46951,2878545,4800,306229,3944,253764,89,990286,3438538,694,460,4035,1127,4052,1687,90450591,18985,67498,53026,14472,250469206,1983,866,1117,9412521,3902,43399,184236,144059,345166,571253,254285,334133,836630,187300,534175,3427910,21114,34158,23604,12715,4960,178,46,114,170,276,4200,12693,12561,11565,23708,29638,21879,255,61,208,274,358,5181,18281,16586,15440,34891,44346,32706,91,61,52,153,204,3422,13032,13913,13770,22605,30586,34453,2832,1917,1627,5280,4535,69685,333385,310962,320053,640236,771301,976725
207,208.0,JAMMU AND KASHMIR,GANDERBAL,33114,31594,346,5925,25323,19413,24067,19353,23988,11632,19242,23846,2091,47,16098,847900,177,12911,2967,198427,2902,204100,1059238,55,584,1677,1277,1677,1278,5856,4223,41199,40603,596,143006715,5,5,0,30785,7523,31844,66543,57968,97413,102706,86922,105089,289890,109700,103640,1043140,6126,7739,6650,2560,773,6906,2395,1654,2045,2344,2272,1444,2305,2271,2043,3759,4728,7724,2583,1757,2340,2634,2543,1546,2570,2577,2277,4290,6014,6828,5640,3435,3580,3305,3279,2782,3422,3716,3372,4808,6449,189813,126093,77163,60527,52642,68259,54221,66912,72967,63901,93714,133026
208,209.0,JAMMU AND KASHMIR,JAMMU,77807,67638,22399,4038,41201,40100,43072,40002,42969,12269,39405,42307,6292,23,25120,1620369,11927,692740,2358,181112,80,158757,2494221,1754,714,2589,3214,2593,3401,77926116,8051,60177,58561,1616,172927348,3210,3203,7,22172912,7620,60845,116614,91943,122267,233369,161686,210283,832764,152300,504530,2471214,7180,11723,11769,7215,4543,5117,6100,5620,5849,5815,7210,10936,10069,13024,13275,11179,11888,5186,6223,5846,6052,6012,7471,11397,10505,13439,13777,11572,12101,4567,6546,7362,6657,6803,7850,11708,11115,14189,15010,13406,13214,90815,158745,155980,149851,140588,153878,259200,232377,321366,329542,254706,247173
