,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
177,178.0,HARYANA,KAITHAL,34605,34582,16391,0,18191,12046,18014,12022,17974,4610,10134,14650,51,14,4610,146375,5524,171133,0,0,197,156763,317508,25,0,828,240,829,241,138183,1989,39732,38865,867,82351109,1462,1419,43,785227,11653,36512,48844,39253,38049,37004,32232,20052,48804,5000,105,283973,,,,,,473,3131,6291,4182,2523,2363,1190,1653,2896,1562,1730,1441,692,4387,8741,5710,3265,3052,1518,2220,3816,2111,2497,1858,361,2572,4998,3126,1928,1634,897,1467,1898,1259,1206,983,4696,36396,77481,45687,27214,19899,12252,20894,27347,18158,13995,13489
178,179.0,HARYANA,KARNAL,57048,57010,29663,0,27347,27371,40112,27348,40084,11282,26023,36977,431,23,11493,408521,14530,508617,0,0,59,502233,917138,261,0,2507,871,2508,872,7369,2761,82095,77625,4470,247770579,0,0,0,0,32308,76164,101098,94736,94191,91112,80953,72851,230664,41200,2043,843910,,,,,,2798,7481,10507,10608,7897,6297,6239,3083,6102,5075,4911,3929,3560,9981,14598,14486,10499,7978,7610,3784,7642,6152,6101,4706,2518,5809,9600,9521,6705,5295,5560,2842,5458,4483,4561,3702,39842,83684,150330,144295,83306,68906,70363,41454,75987,60636,56493,42024
179,180.0,HARYANA,KURUKSHETRA,40237,40213,13837,10,26366,8171,13401,8158,13380,3216,7330,11329,22,18,4836,130757,2492,64532,2,18,36,97874,195307,12,0,489,219,490,223,3226378,1734,39847,31075,8772,56190112,3022,2049,973,199357,12829,26206,28523,24851,22100,21794,19552,12507,24728,1800,417,169290,,,,,,778,832,4499,3203,1306,653,361,418,509,550,1902,2315,1097,1307,6977,4846,1892,883,516,586,714,760,2809,3208,458,665,4022,2386,953,559,246,384,458,372,1940,1650,6040,8869,62519,30713,14295,7400,4104,5723,5189,5372,27017,18066
180,181.0,HARYANA,MAHENDRAGARH,43100,43097,9763,0,33334,11565,14778,11562,14774,3880,9339,11709,54,31,7005,205674,2334,66133,0,0,811,111303,271807,6,0,753,206,757,209,1131086,4247,38123,37296,827,111129557,26,26,0,0,17496,40695,39012,29247,31564,30418,25457,18057,34428,4300,1133,232922,,,,,,930,3067,4479,3647,2751,3065,2027,940,781,1610,1533,1949,1099,3745,5683,4395,3289,3606,2445,1134,987,2029,1905,2527,756,2205,3166,2549,2024,2134,1455,692,638,1205,1155,1421,10569,28283,49866,36990,26971,28138,22588,8614,8633,18805,15447,16903
181,182.0,HARYANA,MEWAT,44815,44722,3860,2,40860,10294,22648,10289,22634,731,8647,18735,401,5,8300,436268,347,17740,0,0,139,189050,454008,15,0,1333,655,1349,656,2923,3777,35842,33361,2481,85671896,5277,3675,1602,1887890,2278,12842,36113,38352,43435,46717,40137,47529,146342,31900,8363,448142,,,,,,2248,1497,3127,1997,1347,771,1464,1133,1012,1506,1394,2222,5930,4146,7551,4618,2267,1187,2413,1855,1690,2423,2189,3322,1788,1747,2753,1627,1179,659,1228,1152,1088,1269,1251,1467,62970,64254,93128,39181,25602,14727,29253,25218,18119,33954,21661,25941
182,183.0,HARYANA,PALWAL,19165,19152,4349,1,14802,6464,8684,6375,8560,2204,5187,6699,40,8,3989,172689,1197,47583,1,70,63,62633,220342,9,0,647,389,655,391,3058,717,19856,18970,886,60300074,7,7,0,1036,2491,14067,23435,21191,29247,25807,26206,17960,55935,3900,103,210100,,,,,,1035,1645,2740,3081,1822,743,747,280,600,609,1087,1615,1295,2059,3741,3972,2201,878,898,282,670,686,1290,1961,688,1347,1967,2467,1291,588,441,168,488,534,935,1416,11564,26954,39726,46389,21537,8526,6035,2495,7370,8888,14377,24734
183,184.0,HARYANA,PANCHKULA,11934,11931,2725,0,9206,4361,5414,4360,5413,2153,4084,5005,87,5,3226,120353,858,35330,0,0,26,18920,155683,37,0,419,200,419,201,1430,1365,12818,12598,220,31844520,1217,1203,14,6915964,3485,11765,18876,14754,20528,16751,12113,13580,35131,8700,0,146973,,,,,,568,435,550,921,1034,1053,803,741,1011,1079,1591,2040,653,490,602,1015,1154,1195,905,817,1138,1194,1818,2509,474,360,530,847,1008,985,772,734,985,1112,1474,1957,6126,3128,6127,11037,14909,15920,9687,8231,12737,15167,22124,30490
184,185.0,HARYANA,PANIPAT,23095,23095,11014,0,12081,6642,10526,6634,10516,1130,6230,9782,171,14,3125,125501,3105,113462,0,0,62,96287,238963,75,0,683,369,684,369,2426,1596,28575,26433,2142,69869498,3,2,1,0,8470,18147,20366,19710,25010,24248,21533,21873,62496,16900,210,222589,,,,,,657,2568,3475,2704,1168,1243,795,501,701,496,1037,764,1037,4262,5402,4065,1589,1708,1017,601,824,577,1317,949,591,2420,3201,2455,940,1100,619,425,573,293,949,651,9601,54581,60980,33597,12128,17849,11038,5102,8141,4649,13173,8124
185,186.0,HARYANA,REWARI,32865,32858,16314,0,16544,2708,3614,2707,3613,462,2101,2721,6,0,1086,32733,1015,28513,0,0,59,24836,61246,3,0,176,103,176,104,754,716,17993,12904,5089,17860029,8,6,2,0,2081,8055,13679,5874,7355,10049,3299,2299,7952,500,103,53657,,,,,,679,802,991,569,579,414,291,168,332,251,593,721,881,1000,1323,707,695,507,352,201,369,290,732,870,421,650,646,270,394,196,186,106,235,157,468,456,7137,9925,10280,4113,5509,2442,2724,1206,3181,2164,7092,5473
186,187.0,HARYANA,ROHTAK,22040,22034,11256,0,10778,10104,14797,10101,14791,3536,9513,13700,111,9,4006,123927,5507,162910,0,0,43,125663,286837,67,0,710,251,711,252,876547,1058,31009,28676,2333,70284983,7,2,5,0,15077,34143,38087,34855,32590,25274,20094,22306,53311,11100,0,259113,,,,,,784,2854,4073,4218,1270,1592,2254,1693,1824,1777,1232,2393,1068,4108,5796,5831,1755,1988,2880,2315,2338,2321,1556,3261,590,2639,3674,3845,968,1350,1723,1343,1727,1461,1070,2268,7502,35401,49782,48348,12656,15433,19305,17632,20897,19597,12007,28277
187,188.0,HARYANA,SIRSA,101680,101679,55273,0,46406,45583,71452,45559,71385,17248,34100,47504,20,68,12876,261600,21224,426581,0,0,73,308376,688181,16,0,2229,175,2230,176,270949,3422,121867,116517,5350,216598391,1576,1335,241,2315,75032,138180,129124,100710,77718,54357,37788,28868,44404,2000,0,552621,,,,,,7924,10544,18652,13315,11561,10570,6379,3048,6461,8595,12537,11578,11236,15062,27629,18375,16108,14294,8922,3982,8433,12354,18101,15729,5076,7340,11938,7669,6818,6089,3533,1534,4160,5703,7837,7318,49294,68450,108992,66577,58802,52781,33686,14064,34157,52488,76501,72389
188,189.0,HARYANA,SONIPAT,26605,26393,11381,1,15011,4829,6371,4810,6350,2718,4179,5419,23,4,2492,95024,1686,59123,1,10,303,66756,154157,8,0,397,105,399,106,1515895,2819,17035,16628,407,37713110,1540,1508,32,3529235,2968,13577,22053,16566,13072,13673,24720,15858,29372,1500,854,141943,,,,,,795,1661,1854,1644,733,891,769,835,409,656,573,735,1040,2018,2425,2099,923,1119,961,1025,458,776,717,926,582,1374,1590,1225,556,701,688,625,338,452,535,642,11276,22489,29848,18670,8788,12208,10843,8935,5020,6555,9429,10152
189,190.0,HARYANA,YAMUNANAGAR,32692,32691,14097,0,18594,9946,14369,9902,14304,4466,7619,10832,85,2,4631,155665,2988,88978,0,0,609,74099,244643,10,0,695,400,695,400,2794,2065,42581,42571,10,65682125,0,0,0,0,11645,25905,31437,20255,24761,29786,24350,18951,49041,8400,112,219435,,,,,,1346,2660,3213,2344,2425,2299,1113,879,1044,1082,962,1662,2040,3835,4389,3307,3093,2855,1354,1152,1309,1329,1344,2230,956,2060,2760,1833,1181,1088,919,748,754,915,820,1449,11995,30517,42495,29927,17961,17939,13488,13881,12060,15774,15042,23564
190,191.0,HIMACHAL PRADESH,BILASPUR,73991,72381,17485,1912,52984,29056,38322,29054,38318,18350,26586,34306,683,37,19096,888419,6738,319188,752,36298,348,716535,1243905,167,20,2145,567,2145,567,5599060,11579,72447,69674,2773,208870051,202,201,1,0,10363,64243,121076,87815,128977,147593,110715,118905,385885,64400,3947,1203307,,,,,,4307,5066,704,5565,4828,6023,6412,8581,9826,10294,10320,11339,5065,6108,866,6957,5808,7027,7566,10230,11540,12082,12206,13647,3503,4194,506,4455,3515,4361,5044,7171,8560,8938,8914,9177,53466,77771,7549,89897,63687,71925,88833,130133,167650,170866,162859,159283
